3,LP SAWANI DEPOT,21.20103798,72.77570871,27,CHIKU WADI,21.151202,72.837255,12.628
3,LP SAWANI DEPOT,21.20103798,72.77570871,28,ABHVA GAAM,21.116789,72.770046,12.722
3,LP SAWANI DEPOT,21.20103798,72.77570871,29,ISKCON CIRCLE,21.237125,72.789451,6.087
3,LP SAWANI DEPOT,21.20103798,72.77570871,30,EKTA NAGAR,21.204323,72.782368,1.029
3,LP SAWANI DEPOT,21.20103798,72.77570871,31,VIVEKANAND COLLEGE,21.248605,72.784978,7.013
3,LP SAWANI DEPOT,21.20103798,72.77570871,32,KOSAD GAM,21.254171,72.862777,13.807
3,LP SAWANI DEPOT,21.20103798,72.77570871,33,BHARTHANA,21.152835,72.797525,7.032
3,LP SAWANI DEPOT,21.20103798,72.77570871,34,KHAJOD GAM (VIA BHIMRAD GAAM),21.117303,72.790012,11.372
3,LP SAWANI DEPOT,21.20103798,72.77570871,35,KHAJOD GAM,21.117303,72.790012,11.372
3,LP SAWANI DEPOT,21.20103798,72.77570871,36,PALANPUR DEPOT TERMINAL,21.20493,72.775115,0.693
3,LP SAWANI DEPOT,21.20103798,72.77570871,37,AMROLI CROSS ROAD,21.241503,72.851484,11.227
3,LP SAWANI DEPOT,21.20103798,72.77570871,38,KOSAD FIRE STATION,21.247589,72.851312,11.812
3,LP SAWANI DEPOT,21.20103798,72.77570871,39,SAYAN RAILWAY STATION,21.316645,72.889057,22.925
3,LP SAWANI DEPOT,21.20103798,72.77570871,40,SOMESHWAR JUNCTION,21.153743,72.779742,6.374
3,LP SAWANI DEPOT,21.20103798,72.77570871,41,RANDER GAAM,21.218675,72.795963,3.817
3,LP SAWANI DEPOT,21.20103798,72.77570871,42,SURAT AIRPORT,21.123688,72.738732,11.265
3,LP SAWANI DEPOT,21.20103798,72.77570871,43,KAVI SHREE AMRUT GHAYAL SCHOOL VARIAV,21.260465,72.820787,10.206
3,LP SAWANI DEPOT,21.20103798,72.77570871,44,GREEN CITY BHATHA,21.188631,72.765808,2.476
3,LP SAWANI DEPOT,21.20103798,72.77570871,45,UMRA HEALTH CENTRE,21.171952,72.779688,3.892
3,LP SAWANI DEPOT,21.20103798,72.77570871,46,KAPODARA,21.219189,72.875916,12.832
3,LP SAWANI DEPOT,21.20103798,72.77570871,47,MAKKAIPOOL TERMINAL,21.192449,72.81622,6.063
3,LP SAWANI DEPOT,21.20103798,72.77570871,48,SMC NORTH ZONE,21.231699,72.838223,9.467
3,LP SAWANI DEPOT,21.20103798,72.77570871,49,RAJ EMPIRE GODADARA,21.174978,72.872079,14.387
3,LP SAWANI DEPOT,21.20103798,72.77570871,50,CHOWK,21.193478,72.817846,5.761
